Country/Region,SKU,SKU Description,Volume Production,Date
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,0.566352,2022-04-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,2.82,2021-12-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,5,2021-05-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,5.156784,2022-03-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,6.8,2021-04-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,8.816544,2022-02-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,9.936,2022-09-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,10.926287999999998,2022-07-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,10.96,2021-06-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,11.17,2021-01-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,12.15,2021-09-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,12.69,2021-08-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,12.81,2021-11-01 00:00:00
Poland,1597701,CH CH GUMA BALONOWA STK T FRUTTI 20X6 PL,14.274719999999999,2022-05-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,0,2021-05-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,0,2022-01-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,0,2022-06-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,0,2022-08-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,1.2,2021-12-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,1.64,2021-06-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,1.93,2021-04-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,1.98,2021-08-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,1.98,2021-11-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,2.1,2021-10-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,2.51,2021-07-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,2.75,2021-09-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,2.8052639999999998,2022-09-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,2.987424,2022-03-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,3.41,2021-03-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,4.0936319999999995,2022-07-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,4.911696,2022-04-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,4.97,2021-01-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,5.55,2021-02-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,6.726672,2022-02-01 00:00:00
Poland,1597703,CH CH GUMA BALONOWA STK STRAWB 20X6 PL,8.813232,2022-05-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,3.9,2021-03-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,4.19,2021-01-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,4.31,2021-12-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,4.391711999999999,2022-09-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,5.733072,2022-01-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,5.819183999999999,2022-04-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,5.96,2021-05-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,6.183504,2022-02-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,6.50808,2022-08-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,6.51,2021-10-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,6.898896,2022-07-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,7.05,2021-06-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,8.558207999999999,2022-06-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,9,2021-04-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,9.95256,2022-03-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,10.12,2021-11-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,10.230768,2022-05-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,10.31,2021-08-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,12.2,2021-07-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,12.82,2021-09-01 00:00:00
Poland,1597797,Ch Chups Guma Balonowa stk Colors PL,17.87,2021-02-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2021-05-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2021-06-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2021-07-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2021-08-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2021-12-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2022-02-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2022-04-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0,2022-07-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0.29519999999999996,2022-09-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,0.9432,2022-01-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,1.39,2021-10-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,1.66,2021-03-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.016,2022-08-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.14,2021-02-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.71,2021-09-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.8152000000000004,2022-06-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.82,2021-11-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,2.89,2021-04-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,4.032,2022-05-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,6.55,2021-01-01 00:00:00
Poland,1599303,CH CH C SHOCK MNO JUMPING STRAWBRERRY PL,7.3296,2022-03-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0,2021-03-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0,2021-05-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0,2021-07-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0,2021-12-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0,2022-07-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0.4248,2022-02-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,0.9288000000000001,2022-03-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,1.38,2021-06-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,1.38,2021-08-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,1.5048000000000001,2022-04-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,1.73,2021-04-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,1.7784,2022-09-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,2.07,2021-09-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,2.0808,2022-08-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,2.2392000000000003,2022-06-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,2.43,2021-02-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,2.43,2021-10-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,3.3048,2022-01-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,4.49,2021-11-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,6.5448,2022-05-01 00:00:00
Poland,1599313,CH CH C SHOCK MNO HIDDEN APPLE PL,6.68,2021-01-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2021-01-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2021-06-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2021-08-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2021-09-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2021-12-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2022-02-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0,2022-07-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,0.96,2021-02-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,1.9,2021-10-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,1.9339199999999999,2022-04-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,1.9540799999999998,2022-08-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,2.14704,2022-06-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,2.47,2021-11-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,2.6,2021-07-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,2.68,2021-04-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,3.1262399999999997,2022-01-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,3.68,2021-03-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,4.032,2022-05-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,4.48416,2022-09-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,4.721760000000001,2022-03-01 00:00:00
Poland,1624603,MENTOS PF FRT 30P NEW SMLMCHBT STRAWB PL,5.89,2021-05-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,0,2021-02-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,0,2021-08-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,0,2022-01-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,0,2022-07-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,0,2022-09-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,1.9382399999999997,2022-04-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,3.14,2021-11-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,3.2,2021-12-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,3.6532799999999996,2022-06-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,3.66,2021-01-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,4.39776,2022-08-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,4.68576,2022-02-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,4.94,2021-04-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,4.9968,2022-05-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,5.11,2021-03-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,5.14,2021-10-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,6.28,2021-07-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,6.8,2021-09-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,7,2021-05-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,14.231519999999998,2022-03-01 00:00:00
Poland,1624615,MENTOS PF 30P NEW SML MCHBTL SPRMNT PL,16.56,2021-06-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,0,2021-01-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,0,2021-03-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,0,2021-12-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,0,2022-01-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,0.5831999999999999,2022-07-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,1.90944,2022-08-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,1.9252799999999999,2022-09-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,2.53,2021-02-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,3.54,2021-10-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,5.19408,2022-05-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,5.22,2021-11-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,6.27,2021-08-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,6.64,2021-04-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,6.73,2021-09-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,7.65,2021-06-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,7.82,2021-05-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,7.83,2021-07-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,8.03232,2022-06-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,8.26848,2022-03-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,9.49968,2022-04-01 00:00:00
Poland,1624618,MENTOS PF 30P NEW SML MCHBTL T FRUTTI PL,9.67104,2022-02-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,0,2021-03-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,0,2021-07-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,0,2021-10-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,0,2022-02-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,0,2022-03-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,1.2556800000000001,2022-07-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,1.26,2021-01-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,2.42,2021-02-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,2.81952,2022-08-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,3.15,2021-12-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,4.0392,2022-09-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,4.18,2021-08-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,4.25232,2022-06-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,5.33808,2022-05-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,5.34,2021-04-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,5.5,2021-11-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,8.056799999999999,2022-01-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,8.17,2021-05-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,9.24,2021-09-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,12.96,2021-06-01 00:00:00
Poland,1624638,MENTOS PF 30P NEW SML MCHBTL LIMEMINT PL,16.20144000000002,2022-04-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2021-03-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2021-04-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2021-08-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2021-10-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2022-02-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2022-08-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,0,2022-09-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,2.44,2021-12-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,3.03408,2022-07-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,3.15,2021-07-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,3.77,2021-01-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,4.33,2021-02-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,5.5252799999999995,2022-01-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,6.19344,2022-05-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,6.26832,2022-06-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,6.955199999999999,2022-04-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,8.72,2021-09-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,9.9432,2022-03-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,10.1,2021-05-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,12.53,2021-11-01 00:00:00
Poland,1624675,MENTOS PF 30P NEW SML MCHBTL FMINT PL,13.55,2021-06-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-02-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-04-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-05-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-07-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-08-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-09-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-10-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-11-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2021-12-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2022-01-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2022-07-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0,2022-09-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,0.679104,2022-03-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,2.624832,2022-02-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,2.9375999999999998,2022-06-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.27,2021-01-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.314304,2022-05-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.3212159999999997,2022-08-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.33,2021-03-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.33,2021-06-01 00:00:00
Poland,1624817,CHUPA CHUPS GUMA BALONOWA SML BTL 72g PL,3.715199999999999,2022-04-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2021-06-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2021-07-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2021-08-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2021-12-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2022-04-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2022-05-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2022-07-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2022-08-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0,2022-09-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0.73,2021-01-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0.8,2021-02-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,0.873936,2022-02-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,1.21,2021-04-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,1.62,2021-10-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,1.8113759999999999,2022-03-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,2.09,2021-03-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,2.24,2021-05-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,3.64,2021-11-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,5.02,2021-09-01 00:00:00
Poland,1643216,Mentos 2hCB Plastic box PepMint PL,6.4441440000000005,2022-01-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2021-03-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2021-05-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2021-07-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2021-12-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-02-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-04-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-05-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-07-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-08-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,0,2022-09-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.01,2021-08-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.14,2021-10-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.21,2021-04-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.52,2021-02-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.7,2021-06-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.81,2021-01-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,1.89,2021-11-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,2.543184,2022-03-01 00:00:00
Poland,1643276,Mentos 2hCB Plastic box IntMint PL,3.64,2021-09-01 00:00:00
